0,2,4,5,7,8,10,11,12,13,14,15,16,17,18,24,26,28,30,31,41,43,44,46,47,49,50,51,52,53,54,58,60,62,63,72,77,80,85,251,252,253,254,255,1000,1001,1002,1003,1005,1006,1007,1008,1009,1010,1011,1012,1013,1014,1015,1016,1017,1018,1019,1020,1021,1022,1023,1024,1025,1026,1027,1028,1029,1030,1031,1032,1033,1034,1035,2000,2001,2002,2003,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035
1155,0.28633104,0.25712431,0.11283329,0.26047952,0.18910386,0.26242063,0.238229,0.19240972,0.17283424,0.10063717,0.12485965,0.30190883,0.13657218,0.14493233,0.13891121,0.11766019,0.26112824,0.036186337,0.29232605,0.2884655,0.27311989,0.11324348,0.22707533,0.19372689,0.27919154,0.24036493,0.19555976,0.13928412,0.15462239,0.13298319,0.14076509,0.27903056,0.042733405,0.3467421,0.023257822,0.15454653,0.33684209,0.040508857,0.17385427,0.14280532,0.14345651,0.13386876,0.22608677,0.27468302,0.1760826,0.21433219,0.27458,0.1759208,0.13637674,0.18364305,0.23139477,0.21688701,0.20820034,0.24026433,0.21624966,0.20290312,0.20637073,0.2222523,0.1332362,0.20967887,0.24027568,0.2126742,0.25040387,0.1501581,0.2168533,0.20365714,0.24974713,0.19886429,0.19122265,0.25549468,0.24509316,0.25662767,0.18810883,0.2350504,0.16306955,0.087876514,0.15793135,0.23476201,0.20805111,0.15708367,0.21218702,0.26246517,0.16612883,0.12960639,0.20382039,0.21786607,0.22791736,0.21673061,0.23177436,0.22238959,0.19371656,0.22042969,0.21070807,0.11677946,0.22957788,0.23998817,0.19755796,0.2471835,0.16393682,0.22913911,0.21736983,0.25266201,0.19944896,0.19333115,0.25592327,0.25769012,0.25318232,0.19420114,0.2599618,0.17610588,0.097843395,0.16683483,0.23430695
2073,0.3507911,0.41871958,0.14991163,0.41441566,0.21544447,0.39108753,0.35792455,0.23295526,0.16774223,0.084933594,0.20965537,0.3630896,0.2230616,0.21131791,0.16560577,0.34826374,0.3444437,0.043889045,0.46116674,0.37358319,0.4066735,0.15303773,0.3959937,0.21711067,0.32028302,0.34271232,0.25201133,0.19539869,0.27706829,0.26780224,0.31926045,0.3945712,0.061276048,0.46471488,0.030246767,0.22501082,0.39771577,0.065883211,0.20792581,0.18499796,0.18194046,0.15299718,0.35602835,0.44184464,0.33230323,0.26335338,0.43607935,0.23642729,0.20594735,0.29881658,0.40672049,0.32523419,0.26785683,0.36553941,0.29595006,0.28451665,0.34807165,0.30362705,0.16396021,0.38843861,0.30487187,0.30818557,0.31434114,0.24015671,0.33796051,0.29496776,0.37750301,0.30491539,0.24544676,0.37070908,0.40442289,0.40489553,0.30606435,0.34088705,0.23269029,0.18407437,0.2020112,0.27216661,0.41769527,0.20152623,0.29600913,0.41841208,0.22357319,0.1877497,0.33904413,0.37940326,0.28894953,0.27844122,0.37069586,0.31024536,0.29649593,0.3041187,0.29677193,0.16823954,0.35528098,0.33817125,0.26102402,0.32218904,0.23274135,0.38238913,0.23676371,0.398283,0.3096359,0.24300299,0.36442047,0.41548164,0.4087986,0.29912473,0.32362542,0.24159841,0.18078463,0.19409515,0.26562063
1074,0.38719518,0.43690842,0.27930606,0.49610932,0.29243609,0.39436025,0.32456265,0.2746266,0.28177998,0.13047574,0.25574707,0.42951267,0.16464675,0.18201768,0.16317055,0.22746905,0.35158043,0.05861983,0.43708494,0.40604899,0.41110586,0.33883216,0.47295564,0.28489549,0.37035068,0.33982456,0.28365534,0.28888193,0.26750081,0.24400483,0.21150075,0.40361455,0.064881457,0.45114431,NaN,0.27283646,0.27142665,0.090858586,0.20461426,0.16539062,0.15604133,0.15041822,0.32012375,0.38605371,0.27868636,0.29749641,0.41748182,0.31448683,0.19769261,0.34375408,0.38678389,0.32836231,0.33005596,0.34646705,0.39920286,0.28261736,0.38035751,0.31989814,0.22853653,0.44463058,0.39446334,0.37363216,0.37010335,0.2505734,0.33548325,0.2757215,0.416286,0.3818902,0.25843971,0.36258497,0.41505709,0.40696884,0.3581898,0.37596381,0.2612582,0.27294139,0.32407111,0.34988291,0.31982157,0.37788875,0.24022668,0.38496945,0.27858874,0.15723893,0.33999319,0.38825507,0.33892114,0.36700965,0.31665254,0.40100698,0.2939832,0.32366239,0.30166249,0.24510577,0.42472895,0.36821323,0.24405111,0.31496633,0.24155085,0.30857264,0.34459521,0.36018838,0.43354637,0.25396768,0.3575166,0.41388999,0.39680668,0.3663566,0.36347689,0.25644361,0.20917123,0.23812439,0.3276382
1122,0.45181245,0.38357632,0.27659713,0.3387603,0.20355561,0.41597609,0.32308767,0.30109016,0.21610357,0.12700439,0.17606339,0.34027139,0.22074393,0.1551846,0.15653225,0.16288588,0.28985723,0.045691874,0.43002911,0.4489073,0.37439253,0.20069662,0.3305602,0.21196773,0.34134958,0.27559882,0.23967259,0.19923942,0.17852082,0.16412627,0.15311996,0.32833638,0.073634258,0.38878219,NaN,0.18910551,0.52665892,0.097878801,0.30400162,0.12459384,0.092895272,0.10567142,0.26047769,0.29154732,0.22805798,0.31086446,0.41248585,0.19905361,0.15795454,0.24322837,0.31017049,0.22797435,0.28238236,0.24818033,0.25673338,0.26441546,0.20571128,0.19097767,0.17005522,0.35782401,0.34763616,0.27070506,0.34843296,0.26286539,0.33944527,0.31391912,0.37628119,0.34409304,0.29334294,0.39222006,0.36118561,0.36117716,0.26872898,0.35070524,0.16288822,0.18168447,0.23730388,0.32058817,0.28328911,0.2427638,0.29154859,0.38600382,0.22310595,0.12821136,0.26287137,0.31597967,0.23408642,0.29386214,0.2326307,0.243834,0.24639485,0.24531092,0.19188564,0.15198073,0.3567463,0.33190839,0.23184724,0.25281678,0.20495466,0.33369378,0.30021358,0.37699303,0.33676173,0.28169874,0.37208759,0.36467245,0.35546895,0.23922785,0.3100146,0.18046949,0.24708913,0.21842486,0.28679095
602,0.31629418,0.27490874,0.11893567,0.27443734,0.16815117,0.2792555,0.25416786,0.18154774,0.19192289,0.10142703,0.16952602,0.33775031,0.13134167,0.13466967,0.13755391,0.093067422,0.29603815,0.096628584,0.30865664,0.33347147,0.25743995,0.1909177,0.26308068,0.18405355,0.26547141,0.27715768,0.23072638,0.2233243,0.15375157,0.15412785,0.1132226,0.32640501,0.096249509,0.30970222,NaN,0.19211334,0.2880843,0.04467889,0.19846626,0.084835818,0.086787326,0.096771427,0.21162747,0.16774334,0.20167415,0.20848847,0.30025061,0.16672136,0.19419849,0.24458359,0.22190213,0.26455672,0.22617633,0.21850943,0.22506707,0.19468848,0.2112685,0.20052062,0.12913555,0.21018719,0.27924247,0.21492447,0.25601873,0.16399772,0.22654496,0.24058538,0.24584644,0.21383627,0.21945989,0.29443164,0.2649249,0.25566979,0.22481752,0.27312854,0.16021803,0.18355928,0.1696021,0.19548341,0.21316522,0.25082453,0.24952586,0.27475951,0.16674637,0.14983452,0.25575741,0.27356232,0.26633047,0.24127046,0.22145635,0.21125725,0.1744902,0.22309362,0.23661815,0.18173922,0.23365262,0.3117551,0.24078558,0.34803812,0.16283465,0.23675433,0.25247029,0.25949482,0.22960472,0.19345078,0.29692818,0.26300373,0.26728134,0.24514742,0.26231787,0.16529673,0.168839,0.18766385,0.20509863
610,0.39998106,0.30649105,0.16725908,0.33985138,0.27180195,0.39432076,0.30306817,0.2870574,0.27361009,0.14925557,0.25043069,0.40366253,0.12212477,0.17796274,0.13414206,0.113271,0.37263244,0.087338777,0.35481612,0.4075245,0.31536713,0.22025754,0.37053187,0.26876947,0.41055013,0.29927346,0.23082901,0.27714129,0.15092609,0.2002711,0.1169554,0.34492536,0.097162962,0.3504514,NaN,0.2598955,0.43942135,0.081992046,0.24610585,0.077905063,0.061271184,0.04772629,0.24653188,0.226139,0.33910221,0.19719882,0.37897716,0.23095614,0.20492226,0.260665,0.31614468,0.2864227,0.24699525,0.35313814,0.2969029,0.24396782,0.26122685,0.31990587,0.16401121,0.29421786,0.32503529,0.29867484,0.3494229,0.23524526,0.27802255,0.24927376,0.32582894,0.3256024,0.2451998,0.37068033,0.3314457,0.32406243,0.29260823,0.34181644,0.21231763,0.15168088,0.23616327,0.22996983,0.22425215,0.27295586,0.28460355,0.3867129,0.22744158,0.17655616,0.25148936,0.33747187,0.31120079,0.21809411,0.31606441,0.30554306,0.21708649,0.25405126,0.29689289,0.16379658,0.32789319,0.33820236,0.2822544,0.37439472,0.19554813,0.31485268,0.27973747,0.34204751,0.31584246,0.26159287,0.37974422,0.34939046,0.30813414,0.2672396,0.34553793,0.18996288,0.1887356,0.23487248,0.26531912
842,0.28868656,0.34444925,0.17561696,0.40821079,0.24662908,0.38061377,0.28962039,0.15941534,0.13479641,0.17731701,0.23410035,0.31514183,0.13361259,0.13859354,0.11325,0.22544407,0.30794314,0.069778996,0.35972274,0.26753078,0.35548983,0.13392957,0.39926361,0.24592235,0.39037047,0.30446466,0.17010338,0.14205882,0.17250884,0.17392187,0.27452845,0.3471803,0.065692144,0.40769333,NaN,0.21092282,0.18038857,0.11133278,0.17621225,0.16940822,0.16231206,0.12678528,0.28155971,0.2795644,0.14043058,0.21481908,0.37071568,0.22014221,0.252781,0.25908811,0.40975025,0.30777077,0.38535896,0.39067197,0.28342053,0.20414655,0.33018076,0.31303047,0.18670506,0.24515301,0.33566511,0.31677422,0.35052469,0.18666758,0.32541079,0.14610989,0.32679323,0.30844092,0.28359897,0.39175508,0.34716286,0.43532405,0.32864289,0.34955645,0.31667896,0.20067089,0.1830655,0.26183969,0.26470244,0.22319938,0.1987315,0.37138479,0.24741823,0.20019656,0.25874224,0.36206748,0.28745269,0.31555224,0.39265333,0.27207098,0.22461655,0.30687046,0.3108809,0.21903981,0.28983215,0.31505553,0.26440481,0.31304147,0.19179042,0.31650334,0.17332155,0.33916277,0.27239038,0.27560439,0.42867493,0.36433367,0.40531197,0.30631714,0.3284061,0.35529092,0.16096692,0.16513786,0.23652256
1030,0.27395648,0.3337357,0.14880732,0.43598345,0.26772575,0.37507393,0.24228811,0.15611169,0.15632946,0.13000365,0.27618871,0.38759987,0.1623697,0.18387537,0.17226956,0.21998915,0.31638337,0.078605504,0.38689718,0.37485346,0.3029325,0.15543862,0.43253084,0.25200426,0.37926039,0.23282182,0.19382407,0.18445687,0.13896309,0.14916599,0.25301361,0.38112513,0.058423692,0.32438812,NaN,0.4805868,0.59203676,0.074707308,0.2209229,0.12146056,0.12153327,0.10790872,0.22182853,0.28033348,0.21769551,0.23629246,0.38538637,0.30244764,0.13719613,0.22134307,0.36303072,0.27393463,0.32936633,0.3735844,0.29912532,0.22029555,0.31923383,0.31219317,0.14172173,0.30888843,0.30678418,0.35685144,0.34011161,0.16786698,0.32692449,0.20200826,0.33388261,0.32156933,0.24524878,0.37238733,0.33607468,0.38243699,0.31543306,0.35871315,0.23206526,0.17387404,0.23696416,0.26737772,0.26555698,0.23605634,0.22225185,0.33826355,0.24499749,0.14980694,0.18644605,0.30352624,0.27412315,0.36471227,0.32608398,0.27810491,0.22460838,0.28818064,0.23138874,0.18397303,0.28929814,0.27695729,0.28972278,0.29050547,0.15842352,0.29449098,0.24005641,0.30618028,0.28645007,0.269361,0.35622448,0.31802993,0.32990153,0.34263178,0.26399294,0.28779793,0.16742191,0.2130802,0.24228602
2208,0.30245073,0.28847411,0.17563899,0.32127776,0.21564514,0.30184389,0.24101982,0.1917618,0.20550932,0.1359865,0.19136813,0.31382597,0.15656211,0.1703557,0.15534739,0.12558733,0.27795227,0.046107886,0.34512443,0.29557471,0.2968344,0.15731738,0.3119812,0.21178232,0.27847461,0.25589204,0.18706688,0.1822158,0.16899029,0.1361858,0.18022178,0.28482697,0.047704073,0.36262413,NaN,0.1493254,0.36974584,0.059573712,0.18479164,0.088758736,0.10854221,0.10188588,0.21508475,0.22218067,0.26998096,0.21276676,0.34851814,0.18527993,0.14540408,0.20319412,0.30993539,0.25945388,0.21584704,0.28115135,0.23816268,0.18148974,0.21035967,0.24469134,0.13194143,0.22782044,0.2926893,0.21848359,0.3127843,0.15711063,0.28396974,0.20947972,0.30700469,0.2401174,0.19161475,0.31500609,0.3043263,0.31643088,0.26761254,0.30763464,0.17900596,0.12335143,0.19981355,0.24544566,0.21064156,0.24102399,0.22771921,0.34981962,0.18781691,0.11541221,0.19283773,0.27814344,0.24711112,0.23121152,0.27046014,0.25649188,0.18171994,0.22069816,0.25724989,0.11215725,0.24053664,0.29990733,0.2171987,0.31100487,0.15619458,0.27328219,0.23068173,0.3021841,0.23777873,0.21641502,0.32368613,0.30922365,0.29960388,0.25341022,0.29747511,0.16397899,0.11434547,0.16442774,0.2579498
